FID,BuildingID,landUseTyp,Area,Fheight,Fnum,Height,Age,LandNum,Cluster,Centre
241204,347935225.0,Industry,320.3748,3.0,3,9.0,1995.0,5,5.0,-1.0
241205,347935226.0,Industry,320.9953,3.0,3,9.0,1995.0,5,5.0,-1.0
241206,347935227.0,Industry,302.7656,3.0,3,9.0,1995.0,5,5.0,-1.0
241207,347935228.0,Industry,253.5117,3.0,3,9.0,1995.0,5,5.0,-1.0
241208,347935229.0,Industry,286.8074,3.0,3,9.0,1995.0,5,5.0,-1.0
241209,347935230.0,Industry,211.7289,3.0,3,9.0,1995.0,5,5.0,-1.0
241210,347935231.0,Industry,235.6823,3.0,3,9.0,1995.0,5,5.0,-1.0
241211,347935232.0,Industry,302.9958,3.0,3,9.0,1995.0,5,5.0,-1.0
241212,347935233.0,Industry,268.8267,3.0,3,9.0,1995.0,5,5.0,-1.0
241213,347935234.0,Industry,227.0638,3.0,3,9.0,1995.0,5,5.0,-1.0
241214,347935235.0,Industry,252.8566,3.0,3,9.0,1995.0,5,5.0,-1.0
241215,347935236.0,Industry,236.7233,3.0,3,9.0,1995.0,5,5.0,-1.0
241216,347935237.0,Industry,222.1341,3.0,3,9.0,1995.0,5,5.0,-1.0
241217,347935238.0,Industry,233.8008,3.0,3,9.0,1995.0,5,5.0,-1.0
241218,347935239.0,Industry,292.1029,3.0,3,9.0,1995.0,5,5.0,-1.0
241219,347935240.0,Industry,333.5267,3.0,3,9.0,1995.0,5,5.0,-1.0
241220,347935241.0,Industry,229.3237,3.0,3,9.0,1995.0,5,5.0,-1.0
241221,347935242.0,Industry,242.0632,3.0,3,9.0,1995.0,5,5.0,-1.0
241222,347935243.0,Industry,217.78,3.0,3,9.0,1995.0,5,5.0,-1.0
241223,347935244.0,Industry,306.9367,3.0,3,9.0,1995.0,5,5.0,-1.0
241224,347935245.0,Industry,233.061,3.0,3,9.0,1995.0,5,5.0,-1.0
241225,347935246.0,Industry,273.0563,3.0,3,9.0,1995.0,5,5.0,-1.0
241226,347935247.0,Industry,202.5653,3.0,3,9.0,1995.0,5,5.0,-1.0
241227,347935248.0,Industry,260.2627,3.0,3,9.0,1995.0,5,5.0,-1.0
241229,347935250.0,Industry,306.073,3.0,3,9.0,1995.0,5,5.0,-1.0
241230,347935251.0,Industry,203.7832,3.0,3,9.0,1995.0,5,5.0,-1.0
241231,347935252.0,Industry,216.4626,3.0,3,9.0,1995.0,5,5.0,-1.0
241232,347935253.0,Industry,295.9888,3.0,3,9.0,1995.0,5,5.0,-1.0
241233,347935254.0,Industry,349.5533,3.0,3,9.0,1995.0,5,5.0,-1.0
241234,347935255.0,Industry,348.505,3.0,3,9.0,1995.0,5,5.0,-1.0
241235,347935256.0,Industry,208.2364,3.0,3,9.0,1995.0,5,5.0,-1.0
241239,347935260.0,Industry,222.0519,3.0,3,9.0,1995.0,5,5.0,-1.0
241240,347935261.0,Industry,290.6512,3.0,3,9.0,1995.0,5,5.0,-1.0
241270,347935291.0,Industry,206.731,3.0,3,9.0,1995.0,5,5.0,-1.0
241285,347935306.0,Industry,272.6923,3.0,3,9.0,1995.0,5,5.0,-1.0
241337,347935358.0,Industry,260.4659,3.0,3,9.0,1995.0,5,5.0,-1.0
241338,347935359.0,Industry,200.9933,3.0,3,9.0,1995.0,5,5.0,-1.0
241343,347935364.0,Industry,371.6436,3.0,3,9.0,1995.0,5,5.0,-1.0
241344,347935365.0,Industry,226.2727,3.0,3,9.0,1995.0,5,5.0,-1.0
241345,347935366.0,Industry,242.0751,3.0,3,9.0,1995.0,5,5.0,-1.0
241346,347935367.0,Industry,225.5075,3.0,3,9.0,1995.0,5,5.0,-1.0
241347,347935368.0,Industry,273.5551,3.0,3,9.0,1995.0,5,5.0,-1.0
241348,347935369.0,Industry,274.8169,3.0,3,9.0,1995.0,5,5.0,-1.0
241351,347935372.0,Industry,241.7854,3.0,3,9.0,1995.0,5,5.0,-1.0
241357,347935378.0,Industry,200.0281,3.0,3,9.0,1995.0,5,5.0,-1.0
241379,347935400.0,Industry,338.6095,3.0,3,9.0,1995.0,5,5.0,-1.0
241384,347935405.0,Industry,301.3361,3.0,3,9.0,1995.0,5,5.0,-1.0
241387,347935408.0,Industry,491.7212,3.0,3,9.0,1995.0,5,5.0,-1.0
241388,347935409.0,Industry,336.527,3.0,3,9.0,1995.0,5,5.0,-1.0
241389,347935410.0,Industry,360.4934,3.0,3,9.0,1995.0,5,5.0,-1.0
241390,347935411.0,Industry,301.4994,3.0,3,9.0,1995.0,5,5.0,-1.0
241394,347935415.0,Industry,245.5329,3.0,3,9.0,1995.0,5,5.0,-1.0
241404,347935425.0,Industry,614.4846,3.0,3,9.0,1995.0,5,5.0,-1.0
241406,347935427.0,Industry,1177.0049,3.0,3,9.0,1995.0,5,14.0,-1.0
241408,347935429.0,Industry,252.1063,3.0,3,9.0,1995.0,5,5.0,-1.0
241422,346643967.0,Industry,339.1666,3.0,3,9.0,2000.0,5,5.0,-1.0
241427,346643977.0,Industry,528.0186,3.0,3,9.0,1995.0,5,5.0,-1.0
241464,346636673.0,Industry,289.8526,3.0,3,9.0,1995.0,5,5.0,-1.0
241553,304279126.0,Industry,2705.6239,3.0,3,9.0,2010.0,5,6.0,-1.0
241619,304279075.0,Industry,4307.0564,3.0,3,9.0,2010.0,5,6.0,-1.0
241636,304512580.0,Industry,761.8287,3.0,3,9.0,2000.0,5,14.0,-1.0
241640,304512584.0,Industry,372.6993,3.0,3,9.0,2000.0,5,5.0,-1.0
241644,304512588.0,Industry,609.4053,3.0,3,9.0,2000.0,5,5.0,-1.0
241645,304512589.0,Industry,440.1633,3.0,3,9.0,2000.0,5,5.0,-1.0
241647,304512591.0,Industry,272.6741,3.0,3,9.0,2000.0,5,5.0,-1.0
241649,304512593.0,Industry,531.6167,3.0,3,9.0,2000.0,5,5.0,-1.0
241651,304512595.0,Industry,211.9525,3.0,3,9.0,2000.0,5,5.0,-1.0
241655,304512601.0,Industry,5233.4815,3.0,3,9.0,2000.0,5,14.0,-1.0
241657,304512603.0,Industry,1030.9149,3.0,3,9.0,2000.0,5,14.0,-1.0
241658,304512606.0,Industry,321.1704,3.0,3,9.0,2000.0,5,5.0,-1.0
241660,304512608.0,Industry,307.6504,3.0,3,9.0,2000.0,5,5.0,-1.0
241670,304512627.0,Industry,1494.9729,3.0,3,9.0,2000.0,5,14.0,-1.0
241673,304512630.0,Industry,742.8741,3.0,3,9.0,2000.0,5,14.0,-1.0
241674,304512631.0,Industry,1431.5491,3.0,3,9.0,2000.0,5,14.0,-1.0
241678,304512635.0,Industry,527.7479,3.0,3,9.0,2000.0,5,5.0,-1.0
241683,304512642.0,Industry,695.4499,3.0,3,9.0,2000.0,5,14.0,-1.0
241685,304512644.0,Industry,633.3405,3.0,3,9.0,2000.0,5,5.0,-1.0
241690,304512651.0,Industry,200.7564,3.0,3,9.0,2000.0,5,5.0,-1.0
241691,304512652.0,Industry,214.7078,3.0,3,9.0,2000.0,5,5.0,-1.0
241694,304512655.0,Industry,241.2957,3.0,3,9.0,2000.0,5,5.0,-1.0
241701,304512674.0,Industry,282.704,3.0,3,9.0,2000.0,5,5.0,-1.0
241919,304280028.0,Industry,8154.3933,3.0,3,9.0,2015.0,5,7.0,-1.0
241920,304280029.0,Industry,4071.6601,3.0,3,9.0,2015.0,5,7.0,-1.0
241922,304280047.0,Industry,520.1309,3.0,3,9.0,2000.0,5,5.0,-1.0
241924,304280049.0,Industry,1277.2123,3.0,3,9.0,2000.0,5,14.0,-1.0
241946,304280075.0,Industry,4188.2502,3.0,3,9.0,2000.0,5,14.0,-1.0
242056,303741029.0,Industry,511.7528,3.0,3,9.0,2010.0,5,6.0,-1.0
242061,303741034.0,Industry,221.7664,3.0,3,9.0,2015.0,5,7.0,-1.0
242071,303741044.0,Industry,809.958,3.0,3,9.0,2000.0,5,14.0,-1.0
242095,303741105.0,Industry,1110.1461,3.0,3,9.0,2010.0,5,6.0,-1.0
242098,303741108.0,Industry,432.2973,3.0,3,9.0,2010.0,5,6.0,-1.0
242100,303741111.0,Industry,444.7464,3.0,3,9.0,2010.0,5,6.0,-1.0
242103,303741114.0,Industry,674.5244,3.0,3,9.0,2010.0,5,6.0,-1.0
242105,303741116.0,Industry,469.3172,3.0,3,9.0,2010.0,5,6.0,-1.0
242107,303741120.0,Industry,369.8761,3.0,3,9.0,2010.0,5,6.0,-1.0
242116,303741132.0,Industry,566.2887,3.0,3,9.0,2015.0,5,7.0,-1.0
242117,303741133.0,Industry,2991.7045,3.0,3,9.0,2015.0,5,7.0,-1.0
242121,303741137.0,Industry,1654.4198,3.0,3,9.0,2015.0,5,7.0,-1.0
242122,303741138.0,Industry,2221.843,3.0,3,9.0,2015.0,5,7.0,-1.0
242123,303741139.0,Industry,5688.0263,3.0,3,9.0,2015.0,5,7.0,-1.0
242124,303741140.0,Industry,5588.041,3.0,3,9.0,2015.0,5,7.0,-1.0
242130,303741149.0,Industry,2838.5737,3.0,3,9.0,2015.0,5,7.0,-1.0
242133,303741152.0,Industry,659.3046,3.0,3,9.0,2015.0,5,7.0,-1.0
242135,303741154.0,Industry,442.1875,3.0,3,9.0,2015.0,5,7.0,-1.0
242143,303741164.0,Industry,884.0718,3.0,3,9.0,2015.0,5,7.0,-1.0
242145,303741166.0,Industry,3699.9933,3.0,3,9.0,2015.0,5,7.0,-1.0
242146,303741167.0,Industry,2726.3587,3.0,3,9.0,2015.0,5,7.0,-1.0
242148,303741169.0,Industry,1401.0674,3.0,2,6.0,2015.0,5,9.0,-1.0
242156,303741179.0,Industry,1112.8279,0.0,0,6.0,2015.0,5,9.0,-1.0
242198,303741223.0,Industry,4924.7246,3.0,2,6.0,2015.0,5,9.0,-1.0
242199,303741224.0,Industry,853.8855,3.0,2,6.0,2015.0,5,9.0,-1.0
242205,303741230.0,Industry,8221.9723,3.0,3,9.0,2015.0,5,7.0,-1.0
242206,303741231.0,Industry,3400.9535,3.0,3,9.0,2015.0,5,7.0,-1.0
242207,303741232.0,Industry,284.1748,3.0,3,9.0,2015.0,5,7.0,-1.0
242208,303741233.0,Industry,213.5382,3.0,3,9.0,2015.0,5,7.0,-1.0
242210,303741235.0,Industry,819.8378,3.0,3,9.0,2015.0,5,7.0,-1.0
242211,303741236.0,Industry,789.1538,3.0,3,9.0,2015.0,5,7.0,-1.0
242212,303741237.0,Industry,499.2202,3.0,3,9.0,2015.0,5,7.0,-1.0
242222,303741251.0,Industry,331.9236,3.0,3,9.0,2015.0,5,7.0,-1.0
242230,303741259.0,Industry,1102.5768,3.0,3,9.0,2015.0,5,7.0,-1.0
242231,303741261.0,Industry,672.16,3.0,2,6.0,2015.0,5,9.0,-1.0
242232,303741262.0,Industry,1223.6559,3.0,3,9.0,2015.0,5,7.0,-1.0
242234,303741264.0,Industry,1598.4976,3.0,3,9.0,2015.0,5,7.0,-1.0
242235,303741265.0,Industry,688.8947,3.0,3,9.0,2015.0,5,7.0,-1.0
242236,303741266.0,Industry,814.4444,3.0,3,9.0,2015.0,5,7.0,-1.0
242237,303741267.0,Industry,1162.4222,3.0,3,9.0,2015.0,5,7.0,-1.0
242238,303741268.0,Industry,1631.7179,3.0,3,9.0,2015.0,5,7.0,-1.0
242252,303741284.0,Industry,2377.0647,3.0,3,9.0,2015.0,5,7.0,-1.0
242253,303741285.0,Industry,1768.737,3.0,3,9.0,2015.0,5,7.0,-1.0
242254,303741286.0,Industry,2684.2158,3.0,3,9.0,2015.0,5,7.0,-1.0
242255,303741287.0,Industry,2676.8339,3.0,3,9.0,2015.0,5,7.0,-1.0
242256,303741288.0,Industry,2686.6905,3.0,3,9.0,2015.0,5,7.0,-1.0
242257,303741289.0,Industry,2677.3781,3.0,3,9.0,2015.0,5,7.0,-1.0
242258,303741290.0,Industry,2692.2051,3.0,3,9.0,2015.0,5,7.0,-1.0
242259,303741291.0,Industry,2687.4524,3.0,3,9.0,2015.0,5,7.0,-1.0
242260,303741292.0,Industry,2681.1621,3.0,3,9.0,2015.0,5,7.0,-1.0
242261,303741293.0,Industry,2683.1068,3.0,3,9.0,2015.0,5,7.0,-1.0
242262,303741294.0,Industry,2685.2093,3.0,3,9.0,2015.0,5,7.0,-1.0
242263,303741295.0,Industry,2678.1272,3.0,3,9.0,2015.0,5,7.0,-1.0
242264,303741296.0,Industry,2681.1433,3.0,3,9.0,2015.0,5,7.0,-1.0
242265,303741297.0,Industry,2676.9126,3.0,3,9.0,2015.0,5,7.0,-1.0
242268,303741300.0,Industry,4405.3642,3.0,3,9.0,2015.0,5,7.0,-1.0
242269,303741301.0,Industry,4591.1567,3.0,3,9.0,2015.0,5,7.0,-1.0
242270,303741302.0,Industry,1084.0,3.0,3,9.0,2015.0,5,7.0,-1.0
242271,303741303.0,Industry,1779.6737,3.0,3,9.0,2015.0,5,7.0,-1.0
242272,303741304.0,Industry,1625.6467,3.0,3,9.0,2015.0,5,7.0,-1.0
242273,303741305.0,Industry,994.7042,3.0,3,9.0,2015.0,5,7.0,-1.0
242274,303741306.0,Industry,565.1028,3.0,3,9.0,2015.0,5,7.0,-1.0
242291,303741330.0,Industry,471.5445,3.0,3,9.0,2015.0,5,7.0,-1.0
242292,303741331.0,Industry,1136.0905,3.0,3,9.0,2015.0,5,7.0,-1.0
242293,303741332.0,Industry,2718.4373,3.0,3,9.0,2015.0,5,7.0,-1.0
242294,303741333.0,Industry,3117.9732,3.0,3,9.0,2015.0,5,7.0,-1.0
242295,303741334.0,Industry,3046.7606,3.0,3,9.0,2015.0,5,7.0,-1.0
242296,303741335.0,Industry,990.5964,3.0,3,9.0,2015.0,5,7.0,-1.0
242297,303741336.0,Industry,885.2919,3.0,3,9.0,2015.0,5,7.0,-1.0
242298,303741337.0,Industry,1036.1222,3.0,3,9.0,2015.0,5,7.0,-1.0
242300,303741343.0,Industry,1845.0736,3.0,2,6.0,2015.0,5,9.0,-1.0
242301,303741344.0,Industry,2809.4429,0.0,0,3.0,2015.0,5,9.0,-1.0
242302,303741346.0,Industry,2811.9218,3.0,3,9.0,2015.0,5,7.0,-1.0
242303,303741348.0,Industry,273.1575,3.0,3,9.0,2015.0,5,7.0,-1.0
242306,303741351.0,Industry,434.338,3.0,3,9.0,2015.0,5,7.0,-1.0
242307,303741352.0,Industry,510.0253,3.0,3,9.0,2015.0,5,7.0,-1.0
242308,303741353.0,Industry,450.6167,3.0,3,9.0,2015.0,5,7.0,-1.0
242309,303741354.0,Industry,354.3648,3.0,3,9.0,2015.0,5,7.0,-1.0
242310,303741355.0,Industry,299.3034,3.0,3,9.0,2015.0,5,7.0,-1.0
242311,303741356.0,Industry,329.8171,3.0,3,9.0,2015.0,5,7.0,-1.0
242312,303741357.0,Industry,375.3037,3.0,3,9.0,2015.0,5,7.0,-1.0
242313,303741358.0,Industry,389.1198,3.0,3,9.0,2015.0,5,7.0,-1.0
242314,303741359.0,Industry,311.1872,3.0,3,9.0,2015.0,5,7.0,-1.0
242315,303741360.0,Industry,246.524,3.0,3,9.0,2015.0,5,7.0,-1.0
242316,303741361.0,Industry,1109.1906,3.0,3,9.0,2015.0,5,7.0,-1.0
242317,303741362.0,Industry,260.5772,3.0,3,9.0,2015.0,5,7.0,-1.0
242318,303741363.0,Industry,775.968,3.0,3,9.0,2015.0,5,7.0,-1.0
242319,303741364.0,Industry,641.5384,3.0,3,9.0,2015.0,5,7.0,-1.0
242320,303741365.0,Industry,614.1298,3.0,3,9.0,2015.0,5,7.0,-1.0
242321,303741366.0,Industry,1592.8156,3.0,3,9.0,2015.0,5,7.0,-1.0
242322,303741367.0,Industry,3404.9016,3.0,3,9.0,2015.0,5,7.0,-1.0
242323,303741368.0,Industry,6527.198,3.0,3,9.0,2015.0,5,7.0,-1.0
242324,303741370.0,Industry,535.8322,3.0,3,9.0,2015.0,5,7.0,-1.0
242325,303741371.0,Industry,753.2853,3.0,3,9.0,2015.0,5,7.0,-1.0
242326,303741372.0,Industry,1675.3209,3.0,3,9.0,2015.0,5,7.0,-1.0
242327,303741373.0,Industry,493.3535,3.0,3,9.0,2015.0,5,7.0,-1.0
242328,303741374.0,Industry,898.6378,3.0,3,9.0,2015.0,5,7.0,-1.0
242343,303741399.0,Industry,906.517,3.0,3,9.0,2015.0,5,7.0,-1.0
242344,303741400.0,Industry,229.8324,3.0,3,9.0,2015.0,5,7.0,-1.0
242356,303741417.0,Industry,2331.5155,3.0,2,6.0,2015.0,5,9.0,-1.0
242357,303741418.0,Industry,2678.1504,3.0,2,6.0,2015.0,5,9.0,-1.0
242391,303741466.0,Industry,865.3124,3.0,3,9.0,2015.0,5,7.0,-1.0
242399,303741474.0,Industry,2352.0167,3.0,3,9.0,2015.0,5,7.0,-1.0
242402,303741478.0,Industry,2498.6406,3.0,3,9.0,2015.0,5,7.0,-1.0
242413,303741493.0,Industry,783.2053,3.0,3,9.0,2015.0,5,7.0,-1.0
242420,303741500.0,Industry,1344.5109,3.0,3,9.0,2015.0,5,7.0,-1.0
242421,303741503.0,Industry,714.0906,3.0,3,9.0,2015.0,5,7.0,-1.0
242422,303741504.0,Industry,2754.4196,3.0,3,9.0,2015.0,5,7.0,-1.0
242436,303741522.0,Industry,2214.7366,3.0,3,9.0,2015.0,5,7.0,-1.0
242437,303741523.0,Industry,646.4183,3.0,3,9.0,2015.0,5,7.0,-1.0
242438,303741524.0,Industry,1279.4772,3.0,3,9.0,2015.0,5,7.0,-1.0
242439,303741525.0,Industry,772.1452,3.0,3,9.0,2015.0,5,7.0,-1.0
242440,303741526.0,Industry,752.207,3.0,3,9.0,2015.0,5,7.0,-1.0
242441,303741527.0,Industry,666.3774,3.0,3,9.0,2015.0,5,7.0,-1.0
242442,303741528.0,Industry,762.602,3.0,3,9.0,2015.0,5,7.0,-1.0
242443,303741529.0,Industry,681.9107,3.0,3,9.0,2015.0,5,7.0,-1.0
242444,303741530.0,Industry,681.9257,3.0,3,9.0,2015.0,5,7.0,-1.0
242447,303741535.0,Industry,1128.9157,3.0,3,9.0,2015.0,5,7.0,-1.0
242450,303741538.0,Industry,590.5925,3.0,3,9.0,2015.0,5,7.0,-1.0
242451,303741539.0,Industry,3194.0246,3.0,3,9.0,2015.0,5,7.0,-1.0
242452,303741540.0,Industry,1900.8012,3.0,3,9.0,2015.0,5,7.0,-1.0
242461,303741560.0,Industry,720.4143,3.0,3,9.0,2015.0,5,7.0,-1.0
242465,303741568.0,Industry,1170.8372,3.0,3,9.0,2015.0,5,7.0,-1.0
242470,303741574.0,Industry,341.1132,3.0,3,9.0,2015.0,5,7.0,-1.0
242473,303741577.0,Industry,658.9309,3.0,3,9.0,2015.0,5,7.0,-1.0
242477,303741581.0,Industry,749.2863,3.0,3,9.0,2015.0,5,7.0,-1.0
242484,303741588.0,Industry,296.2908,3.0,3,9.0,2015.0,5,7.0,-1.0
242485,303741598.0,Industry,233.745,3.0,3,9.0,2015.0,5,7.0,-1.0
242486,303741599.0,Industry,233.5127,3.0,3,9.0,2015.0,5,7.0,-1.0
242487,303741600.0,Industry,233.9245,3.0,3,9.0,2015.0,5,7.0,-1.0
242488,303741601.0,Industry,234.4888,3.0,3,9.0,2015.0,5,7.0,-1.0
242489,303741602.0,Industry,234.3789,3.0,3,9.0,2015.0,5,7.0,-1.0
242490,303741603.0,Industry,234.5521,3.0,3,9.0,2015.0,5,7.0,-1.0
242491,303741604.0,Industry,234.6233,3.0,3,9.0,2015.0,5,7.0,-1.0
242492,303741605.0,Industry,239.8903,3.0,3,9.0,2015.0,5,7.0,-1.0
242493,303741607.0,Industry,276.6636,3.0,3,9.0,2015.0,5,7.0,-1.0
242494,303741610.0,Industry,276.9504,3.0,3,9.0,2015.0,5,7.0,-1.0
242495,303741611.0,Industry,277.0392,3.0,3,9.0,2015.0,5,7.0,-1.0
242496,303741612.0,Industry,276.8628,3.0,3,9.0,2015.0,5,7.0,-1.0
242507,303741638.0,Industry,206.8081,3.0,3,9.0,2015.0,5,7.0,-1.0
242508,303741639.0,Industry,206.5411,3.0,3,9.0,2015.0,5,7.0,-1.0
242509,303741641.0,Industry,252.5577,3.0,3,9.0,2015.0,5,7.0,-1.0
242510,303741642.0,Industry,279.1059,3.0,3,9.0,2015.0,5,7.0,-1.0
242512,303741647.0,Industry,1136.0172,3.0,3,9.0,2015.0,5,7.0,-1.0
242517,303741658.0,Industry,204.8634,3.0,3,9.0,2015.0,5,7.0,-1.0
242518,303741659.0,Industry,205.1269,3.0,3,9.0,2015.0,5,7.0,-1.0
242521,303741662.0,Industry,229.2955,3.0,3,9.0,2015.0,5,7.0,-1.0
242526,303741667.0,Industry,341.983,3.0,3,9.0,2015.0,5,7.0,-1.0
242528,303741672.0,Industry,303.7449,3.0,3,9.0,2015.0,5,7.0,-1.0
242529,303741675.0,Industry,299.3847,3.0,3,9.0,2015.0,5,7.0,-1.0
242530,303741676.0,Industry,291.9659,3.0,3,9.0,2015.0,5,7.0,-1.0
242533,303741680.0,Industry,202.0415,3.0,3,9.0,2015.0,5,7.0,-1.0
242543,303741691.0,Industry,215.7865,3.0,3,9.0,2015.0,5,7.0,-1.0
242550,303741700.0,Industry,230.4073,3.0,3,9.0,2015.0,5,7.0,-1.0
242551,303741701.0,Industry,230.5876,3.0,3,9.0,2015.0,5,7.0,-1.0
242553,303741706.0,Industry,685.745,3.0,3,9.0,2015.0,5,7.0,-1.0
242557,303741712.0,Industry,201.3705,3.0,3,9.0,2015.0,5,7.0,-1.0
242560,303741715.0,Industry,528.1423,3.0,3,9.0,2015.0,5,7.0,-1.0
242561,303741716.0,Industry,515.7423,3.0,3,9.0,2015.0,5,7.0,-1.0
242579,303741742.0,Industry,3509.0786,3.0,3,9.0,2015.0,5,7.0,-1.0
242581,303741748.0,Industry,954.8203,3.0,3,9.0,2015.0,5,7.0,-1.0
242583,303741750.0,Industry,204.5896,3.0,3,9.0,2015.0,5,7.0,-1.0
242606,303741781.0,Industry,759.3723,3.0,3,9.0,2015.0,5,7.0,-1.0
242608,303741783.0,Industry,3106.3393,3.0,3,9.0,2015.0,5,7.0,-1.0
242610,303741785.0,Industry,1285.2283,3.0,3,9.0,2015.0,5,7.0,-1.0
242611,303741786.0,Industry,971.2388,3.0,3,9.0,2015.0,5,7.0,-1.0
242625,303741801.0,Industry,613.7329,3.0,3,9.0,2015.0,5,7.0,-1.0
242626,303741802.0,Industry,760.7017,3.0,3,9.0,2015.0,5,7.0,-1.0
242629,1041308177.0,Industry,666.2054,3.0,1,3.0,2000.0,5,1.0,-1.0
242630,366160091.0,Industry,431.7869,3.0,3,9.0,2010.0,5,6.0,-1.0
242631,347945616.0,Industry,239.706,3.0,3,9.0,2010.0,5,6.0,-1.0
242634,347945619.0,Industry,381.0751,3.0,3,9.0,2010.0,5,6.0,-1.0
242657,364863032.0,Industry,215.2176,3.0,3,9.0,1995.0,5,5.0,-1.0
242665,366152712.0,Industry,210.4288,3.0,3,9.0,1995.0,5,5.0,-1.0
242696,366152744.0,Industry,209.8463,3.0,3,9.0,1995.0,5,5.0,-1.0
242700,366152748.0,Industry,247.3802,3.0,3,9.0,1995.0,5,5.0,-1.0
242757,366152805.0,Industry,1613.5204,3.0,3,9.0,1995.0,5,14.0,-1.0
242799,366152847.0,Industry,1630.6429,3.0,3,9.0,2015.0,5,7.0,-1.0
242809,1326533237.0,Industry,627.5849,3.0,3,9.0,2015.0,5,7.0,-1.0
242812,1326533240.0,Industry,222.4133,3.0,3,9.0,2015.0,5,7.0,-1.0
242813,1326533241.0,Industry,222.4133,3.0,1,3.0,2015.0,5,9.0,-1.0
242814,1326533242.0,Industry,222.4133,3.0,2,6.0,2015.0,5,9.0,-1.0
242815,1326533243.0,Industry,222.4133,3.0,1,3.0,2015.0,5,9.0,-1.0
242816,1326533244.0,Industry,217.6102,3.0,3,9.0,2015.0,5,7.0,-1.0
242817,1326533245.0,Industry,676.7944,3.0,1,3.0,2015.0,5,9.0,-1.0
242853,348034889.0,Industry,254.7522,3.0,3,9.0,2010.0,5,6.0,-1.0
242854,348034890.0,Industry,231.9087,3.0,3,9.0,2010.0,5,6.0,-1.0
243111,348035465.0,Industry,215.5849,3.0,3,9.0,1995.0,5,5.0,-1.0
243157,348035511.0,Industry,508.9465,3.0,3,9.0,1995.0,5,5.0,-1.0
243178,304127255.0,Industry,716.5712,3.0,3,9.0,2015.0,5,7.0,-1.0
243179,304127256.0,Industry,2199.142,3.0,3,9.0,2015.0,5,7.0,-1.0
243180,304127257.0,Industry,525.0563,3.0,3,9.0,2015.0,5,7.0,-1.0
243183,304127260.0,Industry,422.6109,3.0,3,9.0,2015.0,5,7.0,-1.0
243184,304127261.0,Industry,5398.1148,3.0,3,9.0,2015.0,5,7.0,-1.0
243187,304475938.0,Industry,749.9656,3.0,3,9.0,2010.0,5,6.0,-1.0
243188,304475939.0,Industry,497.2386,3.0,3,9.0,2010.0,5,6.0,-1.0
243265,304476023.0,Industry,618.8919,3.0,3,9.0,2010.0,5,6.0,-1.0
243311,304476119.0,Industry,958.5328,3.0,3,9.0,2010.0,5,6.0,-1.0
243343,304476164.0,Industry,2562.2792,0.0,0,3.0,2010.0,5,9.0,-1.0
243344,304476165.0,Industry,317.3929,3.0,3,9.0,2010.0,5,6.0,-1.0
243345,304476166.0,Industry,242.0744,3.0,3,9.0,2010.0,5,6.0,-1.0
243346,304476167.0,Industry,390.4888,3.0,3,9.0,2010.0,5,6.0,-1.0
243347,304476168.0,Industry,284.0829,3.0,3,9.0,2010.0,5,6.0,-1.0
243348,304476169.0,Industry,248.9896,3.0,3,9.0,2010.0,5,6.0,-1.0
243349,304476170.0,Industry,240.115,3.0,3,9.0,2010.0,5,6.0,-1.0
243350,304476171.0,Industry,337.3002,3.0,3,9.0,2010.0,5,6.0,-1.0
243351,304476172.0,Industry,308.8238,3.0,3,9.0,2010.0,5,6.0,-1.0
243352,304476173.0,Industry,339.6715,3.0,3,9.0,2010.0,5,6.0,-1.0
243353,304476174.0,Industry,283.6376,3.0,3,9.0,2010.0,5,6.0,-1.0
243354,304476175.0,Industry,358.6496,3.0,3,9.0,2010.0,5,6.0,-1.0
243355,304476176.0,Industry,367.1788,3.0,3,9.0,2010.0,5,6.0,-1.0
243356,304476177.0,Industry,294.5376,3.0,3,9.0,2010.0,5,6.0,-1.0
243357,304476178.0,Industry,300.148,3.0,3,9.0,2010.0,5,6.0,-1.0
243360,304476181.0,Industry,279.1304,3.0,3,9.0,2010.0,5,6.0,-1.0
243361,304476182.0,Industry,305.7585,3.0,3,9.0,2010.0,5,6.0,-1.0
243362,304476183.0,Industry,290.1353,3.0,3,9.0,2010.0,5,6.0,-1.0
243363,304476184.0,Industry,274.8871,3.0,3,9.0,2010.0,5,6.0,-1.0
243364,304476185.0,Industry,306.1812,3.0,3,9.0,2010.0,5,6.0,-1.0
243365,304476186.0,Industry,304.2578,3.0,3,9.0,2010.0,5,6.0,-1.0
243366,304476187.0,Industry,255.3152,3.0,3,9.0,2010.0,5,6.0,-1.0
243367,304476188.0,Industry,320.8855,3.0,3,9.0,2010.0,5,6.0,-1.0
243368,304476189.0,Industry,300.7263,3.0,3,9.0,2010.0,5,6.0,-1.0
243369,304476190.0,Industry,312.6107,3.0,3,9.0,2010.0,5,6.0,-1.0
243370,304476191.0,Industry,255.0417,3.0,3,9.0,2010.0,5,6.0,-1.0
243371,304476192.0,Industry,345.8044,3.0,3,9.0,2010.0,5,6.0,-1.0
243372,304476193.0,Industry,363.7811,3.0,3,9.0,2010.0,5,6.0,-1.0
243373,304476194.0,Industry,413.3719,3.0,3,9.0,2010.0,5,6.0,-1.0
243374,304476195.0,Industry,427.1149,3.0,3,9.0,2010.0,5,6.0,-1.0
243377,304476198.0,Industry,210.0666,3.0,3,9.0,2010.0,5,6.0,-1.0
